Samplingpoint,Pollutant,Start,End,Value,Unit,AggType,Validity,Verification,ResultTime,DataCapture,FkObservationLog
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-03 19:00:00,2026-03-03 20:00:00,34.278650000000000000,ug.m-3,hour,3,3,2026-03-03 20:00:00,,4e1b4a10-2267-44ce-9bb6-b00f53db0b10
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-03 20:00:00,2026-03-03 21:00:00,29.505129000000000000,ug.m-3,hour,3,3,2026-03-03 21:00:00,,2bf3fa5c-bad1-4370-a54a-b8baaba397d7
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-03 21:00:00,2026-03-03 22:00:00,38.207010000000000000,ug.m-3,hour,3,3,2026-03-03 22:00:00,,17f581bb-e74f-47d1-acaf-e0e1a1258ecd
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-03 22:00:00,2026-03-03 23:00:00,37.722450000000000000,ug.m-3,hour,3,3,2026-03-03 23:00:00,,889e6244-62d1-4a54-8a16-5e6b6593da76
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-03 23:00:00,2026-03-04 00:00:00,35.937687000000000000,ug.m-3,hour,3,3,2026-03-04 00:00:00,,b03ae21f-408d-4d4e-8038-726b2bcd1c2b
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-04 00:00:00,2026-03-04 01:00:00,30.977587000000000000,ug.m-3,hour,3,3,2026-03-04 01:00:00,,9068cee9-2e57-4a00-b927-9c7d3d8d3884
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-04 01:00:00,2026-03-04 02:00:00,39.255142000000000000,ug.m-3,hour,3,3,2026-03-04 02:00:00,,f8eee9bd-6642-43f4-8ee3-846778dda62e
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-04 02:00:00,2026-03-04 03:00:00,36.325977000000000000,ug.m-3,hour,3,3,2026-03-04 03:00:00,,17d8177b-9d1b-4b03-b103-5db21266bb72
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-04 03:00:00,2026-03-04 04:00:00,40.827270000000000000,ug.m-3,hour,3,3,2026-03-04 04:00:00,,5efc274c-2ddc-4b2b-a7f8-16b93e32ada2
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-04 04:00:00,2026-03-04 05:00:00,43.951904000000000000,ug.m-3,hour,3,3,2026-03-04 05:00:00,,cfe891c1-d24a-4398-9b02-bbe6f928ad08
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-04 05:00:00,2026-03-04 06:00:00,37.533360000000000000,ug.m-3,hour,3,3,2026-03-04 06:00:00,,9ddeb2cb-57e1-46dc-8050-d35b6c267cae
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-04 06:00:00,2026-03-04 07:00:00,44.104200000000000000,ug.m-3,hour,3,3,2026-03-04 07:00:00,,fdb6e79d-76c7-490d-b509-a61a4567d8ee
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-04 07:00:00,2026-03-04 08:00:00,42.365640000000000000,ug.m-3,hour,3,3,2026-03-04 08:00:00,,d13a2992-857a-42b0-989e-86e0bdbc2d4b
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-04 08:00:00,2026-03-04 09:00:00,48.262430000000000000,ug.m-3,hour,3,3,2026-03-04 09:00:00,,dc68c5aa-e046-4401-abd5-cfe13b39dab4
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-04 09:00:00,2026-03-04 10:00:00,57.014600000000000000,ug.m-3,hour,3,3,2026-03-04 10:00:00,,3cea0745-20a0-4bbd-85c3-786ad7236f3f
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-04 10:00:00,2026-03-04 11:00:00,52.847588000000000000,ug.m-3,hour,3,3,2026-03-05 10:00:00,,5d45b245-0445-41ef-994f-5fe845711bf2
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-04 11:00:00,2026-03-04 12:00:00,48.842010000000000000,ug.m-3,hour,3,3,2026-03-05 10:00:00,,5d45b245-0445-41ef-994f-5fe845711bf2
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-04 12:00:00,2026-03-04 13:00:00,48.787150000000000000,ug.m-3,hour,3,3,2026-03-05 10:00:00,,5d45b245-0445-41ef-994f-5fe845711bf2
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-04 13:00:00,2026-03-04 14:00:00,48.882122000000000000,ug.m-3,hour,3,3,2026-03-05 10:00:00,,5d45b245-0445-41ef-994f-5fe845711bf2
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-04 14:00:00,2026-03-04 15:00:00,45.261040000000000000,ug.m-3,hour,3,3,2026-03-05 10:00:00,,5d45b245-0445-41ef-994f-5fe845711bf2
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-04 15:00:00,2026-03-04 16:00:00,50.160860000000000000,ug.m-3,hour,3,3,2026-03-05 10:00:00,,5d45b245-0445-41ef-994f-5fe845711bf2
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-04 16:00:00,2026-03-04 17:00:00,42.455307000000000000,ug.m-3,hour,3,3,2026-03-05 10:00:00,,5d45b245-0445-41ef-994f-5fe845711bf2
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-04 17:00:00,2026-03-04 18:00:00,45.197674000000000000,ug.m-3,hour,3,3,2026-03-05 10:00:00,,5d45b245-0445-41ef-994f-5fe845711bf2
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-04 18:00:00,2026-03-04 19:00:00,38.451912000000000000,ug.m-3,hour,3,3,2026-03-05 10:00:00,,5d45b245-0445-41ef-994f-5fe845711bf2
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-04 19:00:00,2026-03-04 20:00:00,45.722885000000000000,ug.m-3,hour,3,3,2026-03-05 10:00:00,,5d45b245-0445-41ef-994f-5fe845711bf2
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-04 20:00:00,2026-03-04 21:00:00,41.015760000000000000,ug.m-3,hour,3,3,2026-03-05 10:00:00,,5d45b245-0445-41ef-994f-5fe845711bf2
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-04 21:00:00,2026-03-04 22:00:00,47.761253000000000000,ug.m-3,hour,3,3,2026-03-05 10:00:00,,5d45b245-0445-41ef-994f-5fe845711bf2
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-04 22:00:00,2026-03-04 23:00:00,44.242960000000000000,ug.m-3,hour,3,3,2026-03-05 10:00:00,,5d45b245-0445-41ef-994f-5fe845711bf2
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-04 23:00:00,2026-03-05 00:00:00,46.947792000000000000,ug.m-3,hour,3,3,2026-03-05 10:00:00,,5d45b245-0445-41ef-994f-5fe845711bf2
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-05 00:00:00,2026-03-05 01:00:00,43.760983000000000000,ug.m-3,hour,3,3,2026-03-05 10:00:00,,5d45b245-0445-41ef-994f-5fe845711bf2
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-05 01:00:00,2026-03-05 02:00:00,41.654060000000000000,ug.m-3,hour,3,3,2026-03-05 10:00:00,,5d45b245-0445-41ef-994f-5fe845711bf2
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-05 02:00:00,2026-03-05 03:00:00,34.165283000000000000,ug.m-3,hour,3,3,2026-03-05 10:00:00,,5d45b245-0445-41ef-994f-5fe845711bf2
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-05 03:00:00,2026-03-05 04:00:00,43.158913000000000000,ug.m-3,hour,3,3,2026-03-05 10:00:00,,5d45b245-0445-41ef-994f-5fe845711bf2
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-05 04:00:00,2026-03-05 05:00:00,43.702885000000000000,ug.m-3,hour,3,3,2026-03-05 10:00:00,,5d45b245-0445-41ef-994f-5fe845711bf2
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-05 05:00:00,2026-03-05 06:00:00,47.821100000000000000,ug.m-3,hour,3,3,2026-03-05 10:00:00,,5d45b245-0445-41ef-994f-5fe845711bf2
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-05 06:00:00,2026-03-05 07:00:00,39.584020000000000000,ug.m-3,hour,3,3,2026-03-05 10:00:00,,5d45b245-0445-41ef-994f-5fe845711bf2
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-05 07:00:00,2026-03-05 08:00:00,38.312960000000000000,ug.m-3,hour,3,3,2026-03-05 10:00:00,,5d45b245-0445-41ef-994f-5fe845711bf2
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-05 08:00:00,2026-03-05 09:00:00,39.072235000000000000,ug.m-3,hour,3,3,2026-03-05 10:00:00,,5d45b245-0445-41ef-994f-5fe845711bf2
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-05 09:00:00,2026-03-05 10:00:00,37.933890000000000000,ug.m-3,hour,3,3,2026-03-05 10:00:00,,5d45b245-0445-41ef-994f-5fe845711bf2
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-05 10:00:00,2026-03-05 11:00:00,47.944126000000000000,ug.m-3,hour,3,3,2026-03-05 11:00:00,,1effff46-8acf-4544-8004-eeda10ae5121
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-05 11:00:00,2026-03-05 12:00:00,43.054398000000000000,ug.m-3,hour,3,3,2026-03-05 12:00:00,,4dd670d7-7df9-44f8-8d49-1e130fbefb71
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-05 12:00:00,2026-03-05 13:00:00,43.666378000000000000,ug.m-3,hour,3,3,2026-03-05 13:00:00,,e02df93f-802a-42af-a1fd-89b17956c087
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-05 13:00:00,2026-03-05 14:00:00,42.888718000000000000,ug.m-3,hour,3,3,2026-03-05 14:00:00,,3044f6e3-8586-4778-9749-3a6ee62ddd9b
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-05 14:00:00,2026-03-05 15:00:00,49.205322000000000000,ug.m-3,hour,3,3,2026-03-05 15:00:00,,81818ede-827a-4f62-bb44-2099232d6668
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-05 15:00:00,2026-03-05 16:00:00,41.487210000000000000,ug.m-3,hour,3,3,2026-03-05 16:00:00,,62bd2141-ce56-4ff8-a14b-750252546da9
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-05 16:00:00,2026-03-05 17:00:00,44.091007000000000000,ug.m-3,hour,3,3,2026-03-05 18:00:00,,7a1a5298-faeb-48d3-9116-3335e3b25425
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-05 17:00:00,2026-03-05 18:00:00,49.435450000000000000,ug.m-3,hour,3,3,2026-03-05 18:00:00,,7a1a5298-faeb-48d3-9116-3335e3b25425
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-05 18:00:00,2026-03-05 19:00:00,52.713980000000000000,ug.m-3,hour,3,3,2026-03-05 19:00:00,,41d69a3b-e235-4634-a628-0ef737fe44d7
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-05 19:00:00,2026-03-05 20:00:00,42.516945000000000000,ug.m-3,hour,3,3,2026-03-05 20:00:00,,3747bbad-daf1-41c6-98db-1a120fe9c272
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-05 20:00:00,2026-03-05 21:00:00,47.952150000000000000,ug.m-3,hour,3,3,2026-03-05 21:00:00,,9338e94c-f9fe-4ed9-b71b-4604b571e66e
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-05 21:00:00,2026-03-05 22:00:00,46.009100000000000000,ug.m-3,hour,3,3,2026-03-05 22:00:00,,b13b1390-02f6-42ed-8ff4-b53fef2b0ee6
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-05 22:00:00,2026-03-05 23:00:00,46.659863000000000000,ug.m-3,hour,3,3,2026-03-05 23:00:00,,56c7db14-ba20-4e0f-8f69-c33955de0b81
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-05 23:00:00,2026-03-06 00:00:00,42.468338000000000000,ug.m-3,hour,3,3,2026-03-06 00:00:00,,4fb5cb59-d310-4f23-a940-3121b97436ca
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-06 00:00:00,2026-03-06 01:00:00,48.548020000000000000,ug.m-3,hour,3,3,2026-03-06 01:00:00,,eeede7d3-e382-44b0-9c89-0237eba79c73
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-06 01:00:00,2026-03-06 02:00:00,50.807600000000000000,ug.m-3,hour,3,3,2026-03-06 02:00:00,,c24838e4-0f2e-4753-9305-37115ca24a82
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-06 02:00:00,2026-03-06 03:00:00,44.958565000000000000,ug.m-3,hour,3,3,2026-03-06 03:00:00,,a256205c-a324-4936-979d-51ca57b99249
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-06 03:00:00,2026-03-06 04:00:00,51.892048000000000000,ug.m-3,hour,3,3,2026-03-06 04:00:00,,c57f5b7f-0361-41fa-9989-08291717d7e4
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-06 04:00:00,2026-03-06 05:00:00,48.605860000000000000,ug.m-3,hour,3,3,2026-03-06 05:00:00,,04c5a5a2-f19b-452e-b558-ca061ce3e103
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-06 05:00:00,2026-03-06 06:00:00,49.080980000000000000,ug.m-3,hour,3,3,2026-03-06 06:00:00,,55fd0263-3ea0-4261-97e0-cf5297f6d476
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-06 06:00:00,2026-03-06 07:00:00,55.924080000000000000,ug.m-3,hour,3,3,2026-03-06 07:00:00,,ecdf37cd-7fe3-48f7-b71c-08ee8c04c524
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-06 07:00:00,2026-03-06 08:00:00,57.823444000000000000,ug.m-3,hour,3,3,2026-03-06 08:00:00,,6ad128f0-ab90-4199-bd89-15c4356360f2
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-06 08:00:00,2026-03-06 09:00:00,59.530410000000000000,ug.m-3,hour,3,3,2026-03-06 09:00:00,,8c9c1438-3347-407f-b9f2-0b61dead0a03
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-06 09:00:00,2026-03-06 10:00:00,51.484060000000000000,ug.m-3,hour,3,3,2026-03-06 10:00:00,,6323db59-1bcb-472a-bfb1-ee32b62bac36
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-06 10:00:00,2026-03-06 11:00:00,54.520412000000000000,ug.m-3,hour,3,3,2026-03-06 11:00:00,,39b3be3e-f2e9-46cb-9319-4a792ce39f2b
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-06 11:00:00,2026-03-06 12:00:00,54.607100000000000000,ug.m-3,hour,3,3,2026-03-06 12:00:00,,703d2643-870a-4e88-a6b1-40f152c6de62
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-06 12:00:00,2026-03-06 13:00:00,51.809870000000000000,ug.m-3,hour,3,3,2026-03-06 13:00:00,,2226f696-7442-4694-b15f-90ea5b1ab5cf
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-06 13:00:00,2026-03-06 14:00:00,45.190884000000000000,ug.m-3,hour,3,3,2026-03-06 14:00:00,,41bb343c-f276-45f7-b7fe-05c2b46b85b6
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-06 14:00:00,2026-03-06 15:00:00,43.727350000000000000,ug.m-3,hour,3,3,2026-03-06 15:00:00,,ae29c38d-cb8a-4fb9-be6e-c24e7a05e46e
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-06 15:00:00,2026-03-06 16:00:00,39.839940000000000000,ug.m-3,hour,3,3,2026-03-06 16:00:00,,ee8aadfc-2d76-47ad-8d8b-252344137f4b
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-06 16:00:00,2026-03-06 17:00:00,39.337845000000000000,ug.m-3,hour,3,3,2026-03-07 09:00:00,,57194d57-f103-4dde-9190-9a88ab234090
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-06 17:00:00,2026-03-06 18:00:00,35.820553000000000000,ug.m-3,hour,3,3,2026-03-06 18:00:00,,6342e3b3-f0c8-40bf-b410-b90441f25dc9
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-06 18:00:00,2026-03-06 19:00:00,29.017233000000000000,ug.m-3,hour,3,3,2026-03-06 19:00:00,,d370e034-a583-42c3-9f92-bd72469c5d47
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-06 19:00:00,2026-03-06 20:00:00,32.631435000000000000,ug.m-3,hour,3,3,2026-03-06 20:00:00,,31f53060-dc51-49cc-b87a-ead33f078eb3
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-06 20:00:00,2026-03-06 21:00:00,33.406902000000000000,ug.m-3,hour,3,3,2026-03-06 21:00:00,,ca138c9c-3313-42fa-8c7f-20ac46d658f3
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-06 21:00:00,2026-03-06 22:00:00,45.691784000000000000,ug.m-3,hour,3,3,2026-03-06 22:00:00,,38ce52e9-564e-4d39-8aa8-fce45d185777
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-06 22:00:00,2026-03-06 23:00:00,47.720264000000000000,ug.m-3,hour,3,3,2026-03-06 23:00:00,,479da5ca-a8e0-431d-90d4-a8e1fbe79747
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-06 23:00:00,2026-03-07 00:00:00,46.642162000000000000,ug.m-3,hour,3,3,2026-03-07 00:00:00,,7426938d-ce4a-4e52-b079-8394cbc76f86
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-07 00:00:00,2026-03-07 01:00:00,48.329056000000000000,ug.m-3,hour,3,3,2026-03-07 01:00:00,,464f4c7d-6698-4fad-9f6b-e26a0d2d0d04
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-07 01:00:00,2026-03-07 02:00:00,44.141506000000000000,ug.m-3,hour,3,3,2026-03-07 02:00:00,,cce2c192-122c-4f3e-bcc6-d2f9e0003cd6
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-07 02:00:00,2026-03-07 03:00:00,50.078120000000000000,ug.m-3,hour,3,3,2026-03-07 03:00:00,,02652b75-8014-491d-8521-d1801a4f1970
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-07 03:00:00,2026-03-07 04:00:00,56.562866000000000000,ug.m-3,hour,3,3,2026-03-07 04:00:00,,fb895ee0-0d38-4b0b-a668-8046f00ca782
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-07 04:00:00,2026-03-07 05:00:00,48.491570000000000000,ug.m-3,hour,3,3,2026-03-07 05:00:00,,afc911e6-c973-46a6-8748-b076c2d743c8
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-07 05:00:00,2026-03-07 06:00:00,50.415930000000000000,ug.m-3,hour,3,3,2026-03-07 06:00:00,,37fc9768-3432-4a15-b3db-3b5bb45914f8
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-07 06:00:00,2026-03-07 07:00:00,55.072105000000000000,ug.m-3,hour,3,3,2026-03-07 07:00:00,,8c0b1656-9177-49ea-a08c-7051965d2db3
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-07 07:00:00,2026-03-07 08:00:00,48.488155000000000000,ug.m-3,hour,3,3,2026-03-07 08:00:00,,f60d1d32-9f4c-4cd8-be8b-91a1e4a348d4
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-07 08:00:00,2026-03-07 09:00:00,51.253930000000000000,ug.m-3,hour,3,3,2026-03-07 09:00:00,,57194d57-f103-4dde-9190-9a88ab234090
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-07 09:00:00,2026-03-07 10:00:00,51.481606000000000000,ug.m-3,hour,3,3,2026-03-07 10:00:00,,ef615880-3272-4b4b-919f-a45526025380
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-07 10:00:00,2026-03-07 11:00:00,50.800034000000000000,ug.m-3,hour,3,3,2026-03-07 11:00:00,,b44986e5-a3a6-459a-b271-3adcc60b7cc8
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-07 11:00:00,2026-03-07 12:00:00,53.710693000000000000,ug.m-3,hour,3,3,2026-03-07 12:00:00,,d6150bd9-1d7c-4cd2-b7d2-d6bc9ea6c9b1
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-07 12:00:00,2026-03-07 13:00:00,46.700752000000000000,ug.m-3,hour,3,3,2026-03-07 13:00:00,,58afd28f-b95c-4977-bab1-8266052f2eb6
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-07 13:00:00,2026-03-07 14:00:00,54.469242000000000000,ug.m-3,hour,3,3,2026-03-07 14:00:00,,6aa15784-d202-49a0-aa77-a73f180408de
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-07 14:00:00,2026-03-07 15:00:00,41.994473000000000000,ug.m-3,hour,3,3,2026-03-07 15:00:00,,0b30cea8-a8a7-4fbf-ad43-208aa2a3d984
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-07 15:00:00,2026-03-07 16:00:00,33.885730000000000000,ug.m-3,hour,3,3,2026-03-07 16:00:00,,6bb3d6c1-7ad3-4026-ba00-3641dfd37fa5
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-07 16:00:00,2026-03-07 17:00:00,36.545414000000000000,ug.m-3,hour,3,3,2026-03-07 17:00:00,,be831132-f99b-4e8a-9296-ba8cab6dd8b8
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-07 17:00:00,2026-03-07 18:00:00,25.581789000000000000,ug.m-3,hour,3,3,2026-03-07 18:00:00,,52c30c72-6513-4669-81b2-4c4d4c1ccc67
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-07 18:00:00,2026-03-07 19:00:00,18.108929000000000000,ug.m-3,hour,3,3,2026-03-07 19:00:00,,4aa55694-ac51-4160-baba-032bff428268
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-07 19:00:00,2026-03-07 20:00:00,18.759647000000000000,ug.m-3,hour,3,3,2026-03-07 20:00:00,,02e0bc7c-3e15-4749-a521-232bc2b31b7f
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-07 20:00:00,2026-03-07 21:00:00,29.763952000000000000,ug.m-3,hour,3,3,2026-03-07 21:00:00,,24fe0f21-7c36-46cd-8887-e1e96cbbcb42
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-07 21:00:00,2026-03-07 22:00:00,30.344273000000000000,ug.m-3,hour,3,3,2026-03-07 22:00:00,,0e861e51-0ff2-4779-84b3-1100b15a68a7
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-07 22:00:00,2026-03-07 23:00:00,26.722551000000000000,ug.m-3,hour,3,3,2026-03-07 23:00:00,,b380ef5b-8e7d-484a-a957-5dc1d85154b2
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-07 23:00:00,2026-03-08 00:00:00,29.809538000000000000,ug.m-3,hour,3,3,2026-03-08 00:00:00,,602ed7ac-2f63-458c-8e71-19ed5f90025d
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-08 00:00:00,2026-03-08 01:00:00,30.277805000000000000,ug.m-3,hour,3,3,2026-03-08 01:00:00,,a9638970-0a50-4a7c-8680-7e533f642f28
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-08 01:00:00,2026-03-08 02:00:00,29.004765000000000000,ug.m-3,hour,3,3,2026-03-08 02:00:00,,39e515a0-c078-4de0-97e7-c0093824ac55
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-08 02:00:00,2026-03-08 03:00:00,37.157394000000000000,ug.m-3,hour,3,3,2026-03-08 03:00:00,,8deee644-0b42-4fd0-b852-68d18cf787c2
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-08 03:00:00,2026-03-08 04:00:00,42.575615000000000000,ug.m-3,hour,3,3,2026-03-08 04:00:00,,752ec398-6d7b-48ef-a1ab-c7cb7002f9ce
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-08 04:00:00,2026-03-08 05:00:00,37.168243000000000000,ug.m-3,hour,3,3,2026-03-08 05:00:00,,90f78d17-3a8c-448e-bf53-afef3b0e640a
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-08 05:00:00,2026-03-08 06:00:00,48.013477000000000000,ug.m-3,hour,3,3,2026-03-08 06:00:00,,dc988b9c-2230-479b-9947-3d8ab13b1da2
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-08 06:00:00,2026-03-08 07:00:00,36.743492000000000000,ug.m-3,hour,3,3,2026-03-08 07:00:00,,f3e4c4b9-fb6b-4f4f-86e8-1695d10deafd
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-08 07:00:00,2026-03-08 08:00:00,43.396710000000000000,ug.m-3,hour,3,3,2026-03-08 08:00:00,,bcf465ef-27db-45ae-a7f3-39b472869a3a
IT/SPO.IT0477A_6001_BETA_2022-01-01_00:00:00,6001,2026-03-08 08:00:00,2026-03-08 09:00:00,40.470737000000000000,ug.m-3,hour,3,3,2026-03-08 09:00:00,,630b0bc4-1d99-4821-8ae9-61709c07b12e
